ID,QUEUE_ID,CU,CPU_USAGE,MEM_USAGE,LAUNCHING_JOB_NUMS,RUNNING_JOB_NUMS,SUCCEED_JOB_NUMS,CANCELLED_JOB_NUMS,FAILED_JOB_NUMS,DOTTING_TIME,DISK_USAGE,QUEUE_TYPE_general,QUEUE_TYPE_spark,QUEUE_TYPE_sql
544,4,16,4,76,0,0,0,0,0,2020-08-28 06:22:00,20,1,0,0
544,4,16,3,76,0,0,0,0,0,2020-08-28 06:27:00,20,1,0,0
544,4,16,4,76,0,0,0,0,0,2020-08-28 06:32:00,20,1,0,0
545,287,16,63,76,0,1,0,0,0,2020-08-21 05:53:00,29,0,0,1
545,287,16,44,75,0,1,1,0,0,2020-08-21 05:58:00,29,0,0,1
545,287,16,61,73,0,1,0,0,0,2020-08-21 06:03:00,29,0,0,1
545,287,16,52,75,0,1,1,0,0,2020-08-21 06:08:00,29,0,0,1
545,287,16,48,77,0,1,0,0,0,2020-08-21 06:13:00,29,0,0,1
546,297,16,66,77,0,7,4,0,0,2021-10-31 08:18:00,9,0,0,1
546,297,16,61,68,0,1,9,0,0,2021-10-31 08:23:00,9,0,0,1
546,297,16,35,68,0,7,6,0,0,2021-10-31 08:28:00,9,0,0,1
546,297,16,3,66,0,7,1,0,1,2021-10-31 08:33:00,9,0,0,1
546,297,16,2,53,0,2,7,0,0,2021-10-31 08:38:00,9,0,0,1
547,21487,64,0,41,0,0,0,0,0,2021-02-10 16:01:00,29,0,0,1
547,21487,64,13,41,0,26,41,0,0,2021-02-10 16:06:00,29,0,0,1
547,21487,64,44,47,0,32,102,0,0,2021-02-10 16:11:00,29,0,0,1
547,21487,64,25,51,0,16,106,0,0,2021-02-10 16:16:00,29,0,0,1
547,21487,64,31,55,0,27,90,0,0,2021-02-10 16:21:00,29,0,0,1
548,297,16,100,78,200,49,0,0,5,2023-04-19 16:41:00,9,0,0,1
548,297,16,100,78,200,49,0,0,4,2023-04-19 16:46:00,9,0,0,1
548,297,16,100,79,200,49,0,0,6,2023-04-19 16:51:00,9,0,0,1
548,297,16,100,78,200,49,0,0,6,2023-04-19 16:56:00,9,0,0,1
548,297,16,100,78,198,49,0,0,9,2023-04-19 17:01:00,9,0,0,1
549,287,16,63,75,0,1,0,0,0,2020-08-24 09:10:00,29,0,0,1
549,287,16,46,70,0,1,1,0,0,2020-08-24 09:15:00,29,0,0,1
549,287,16,62,56,0,1,0,0,0,2020-08-24 09:20:00,29,0,0,1
549,287,16,51,66,0,1,1,0,0,2020-08-24 09:25:00,29,0,0,1
549,287,16,57,75,0,1,0,0,0,2020-08-24 09:30:00,29,0,0,1
550,36,16,10,93,0,0,10,0,0,2020-06-18 04:19:00,20,1,0,0
550,36,16,12,93,0,0,10,0,0,2020-06-18 04:24:00,20,1,0,0
550,36,16,15,92,0,0,10,0,0,2020-06-18 04:29:00,20,1,0,0
550,36,16,10,92,0,0,10,0,0,2020-06-18 04:34:00,20,1,0,0
550,36,16,28,93,0,0,10,0,0,2020-06-18 04:39:00,20,1,0,0
551,297,16,67,69,0,6,2,0,0,2021-12-26 02:08:00,9,0,0,1
551,297,16,67,74,0,7,2,0,1,2021-12-26 02:13:00,9,0,0,1
551,297,16,43,74,0,7,5,0,1,2021-12-26 02:18:00,9,0,0,1
551,297,16,86,74,0,7,2,0,0,2021-12-26 02:23:00,9,0,0,1
551,297,16,17,63,0,5,4,0,2,2021-12-26 02:28:00,9,0,0,1
552,287,16,64,76,0,1,0,0,0,2020-08-25 21:30:00,29,0,0,1
552,287,16,45,73,0,1,1,0,0,2020-08-25 21:35:00,29,0,0,1
552,287,16,57,71,0,1,1,0,0,2020-08-25 21:40:00,29,0,0,1
552,287,16,56,77,0,1,0,0,0,2020-08-25 21:45:00,29,0,0,1
552,287,16,59,76,0,1,0,0,0,2020-08-25 21:50:00,29,0,0,1
553,21487,64,3,47,0,0,0,0,0,2020-07-07 06:36:00,20,0,0,1
553,21487,64,5,47,0,0,0,0,0,2020-07-07 06:41:00,20,0,0,1
553,21487,64,4,47,0,0,0,0,0,2020-07-07 06:46:00,20,0,0,1
553,21487,64,3,47,0,0,0,0,0,2020-07-07 06:51:00,20,0,0,1
553,21487,64,4,47,0,0,0,0,0,2020-07-07 06:56:00,20,0,0,1
554,297,16,3,55,0,6,3,0,0,2022-07-18 02:38:00,9,0,0,1
554,297,16,2,42,0,7,0,0,0,2022-07-18 02:43:00,9,0,0,1
554,297,16,5,38,0,6,0,0,1,2022-07-18 02:48:00,9,0,0,1
554,297,16,3,33,0,6,3,0,0,2022-07-18 02:53:00,9,0,0,1
554,297,16,13,37,0,6,5,0,0,2022-07-18 02:58:00,9,0,0,1
555,85153,64,47,40,0,0,0,0,0,2021-09-14 01:02:00,20,1,0,0
555,85153,64,95,61,0,0,0,0,0,2021-09-14 01:07:00,20,1,0,0
555,85153,64,69,89,0,0,0,0,0,2021-09-14 01:12:00,20,1,0,0
555,85153,64,87,99,0,0,0,0,0,2021-09-14 01:17:00,20,1,0,0
555,85153,64,89,99,0,0,0,0,0,2021-09-14 01:22:00,20,1,0,0
556,297,16,45,57,0,6,4,0,0,2022-12-09 01:28:00,9,0,0,1
556,297,16,4,57,0,7,7,0,0,2022-12-09 01:33:00,9,0,0,1
556,297,16,4,50,0,8,0,0,1,2022-12-09 01:38:00,9,0,0,1
556,297,16,2,42,0,5,3,0,1,2022-12-09 01:43:00,9,0,0,1
556,297,16,1,41,0,6,3,0,0,2022-12-09 01:48:00,9,0,0,1
557,297,16,64,76,0,7,4,0,1,2023-04-13 06:16:00,9,0,0,1
557,297,16,40,68,0,6,3,0,2,2023-04-13 06:21:00,9,0,0,1
557,297,16,34,69,0,6,3,0,1,2023-04-13 06:26:00,9,0,0,1
557,297,16,2,66,0,7,1,0,1,2023-04-13 06:31:00,9,0,0,1
557,297,16,10,47,0,8,4,0,1,2023-04-13 06:36:00,9,0,0,1
558,297,16,31,81,0,6,3,0,1,2023-05-09 00:16:00,9,0,0,1
558,297,16,27,80,0,8,4,0,0,2023-05-09 00:21:00,9,0,0,1
558,297,16,27,81,0,7,1,0,0,2023-05-09 00:26:00,9,0,0,1
558,297,16,88,73,0,8,2,0,1,2023-05-09 00:31:00,9,0,0,1
558,297,16,73,78,0,6,3,0,1,2023-05-09 00:36:00,9,0,0,1
559,297,16,67,67,0,2,9,0,0,2021-08-13 18:11:00,9,0,0,1
559,297,16,2,63,0,4,3,0,0,2021-08-13 18:16:00,9,0,0,1
559,297,16,64,61,0,9,1,0,0,2021-08-13 18:21:00,9,0,0,1
559,297,16,14,60,0,3,6,0,0,2021-08-13 18:26:00,9,0,0,1
559,297,16,2,57,0,6,2,0,0,2021-08-13 18:31:00,9,0,0,1
560,85153,64,84,96,0,1,1,0,0,2020-12-01 04:45:00,20,1,0,0
560,85153,64,46,62,0,0,0,0,0,2020-12-01 04:50:00,20,1,0,0
560,85153,64,8,26,0,0,0,0,0,2020-12-01 04:55:00,20,1,0,0
560,85153,64,5,24,0,0,0,0,0,2020-12-01 05:00:00,20,1,0,0
560,85153,64,3,26,0,0,0,0,0,2020-12-01 05:05:00,20,1,0,0
561,36,16,4,92,0,0,10,0,0,2020-06-22 00:11:00,20,1,0,0
561,36,16,3,92,0,0,10,0,0,2020-06-22 00:16:00,20,1,0,0
561,36,16,8,92,0,0,10,0,0,2020-06-22 00:21:00,20,1,0,0
561,36,16,3,92,0,0,10,0,0,2020-06-22 00:26:00,20,1,0,0
561,36,16,6,92,0,0,10,0,0,2020-06-22 00:31:00,20,1,0,0
562,297,16,90,84,0,5,4,0,0,2021-09-11 02:12:00,9,0,0,1
562,297,16,61,74,0,4,4,0,0,2021-09-11 02:17:00,9,0,0,1
562,297,16,70,71,0,7,3,0,0,2021-09-11 02:22:00,9,0,0,1
562,297,16,31,72,0,5,6,0,0,2021-09-11 02:27:00,9,0,0,1
562,297,16,12,70,0,5,4,0,0,2021-09-11 02:32:00,9,0,0,1
563,3,16,3,93,0,0,0,0,0,2020-08-22 14:00:00,20,0,0,1
563,3,16,3,93,0,0,0,0,0,2020-08-22 14:05:00,20,0,0,1
563,3,16,4,93,0,0,0,0,0,2020-08-22 14:10:00,20,0,0,1
563,3,16,3,93,0,0,0,0,0,2020-08-22 14:15:00,20,0,0,1
563,3,16,3,93,0,0,0,0,0,2020-08-22 14:20:00,20,0,0,1
564,27,512,0,5,0,0,0,0,0,2020-07-09 06:25:00,20,0,0,1
564,27,512,1,5,0,0,0,0,0,2020-07-09 06:30:00,20,0,0,1
564,27,512,0,5,0,0,0,0,0,2020-07-09 06:35:00,20,0,0,1
564,27,512,0,5,0,0,0,0,0,2020-07-09 06:40:00,20,0,0,1
564,27,512,1,5,0,0,0,0,0,2020-07-09 06:45:00,20,0,0,1
565,297,16,2,63,0,4,2,0,2,2021-07-05 23:33:00,9,0,0,1
565,297,16,2,45,0,3,5,0,0,2021-07-05 23:38:00,9,0,0,1
565,297,16,2,37,0,6,1,0,0,2021-07-05 23:43:00,9,0,0,1
565,297,16,1,37,0,3,5,0,1,2021-07-05 23:48:00,9,0,0,1
565,297,16,3,40,0,5,3,0,0,2021-07-05 23:53:00,9,0,0,1
566,85153,64,13,10,1,2,4,0,0,2021-03-11 14:24:00,20,1,0,0
566,85153,64,36,24,0,5,1,0,0,2021-03-11 14:29:00,20,1,0,0
566,85153,64,9,11,0,1,4,2,1,2021-03-11 14:34:00,20,1,0,0
566,85153,64,24,24,0,0,0,0,0,2021-03-11 14:39:00,20,1,0,0
566,85153,64,22,49,0,0,0,0,0,2021-03-11 14:44:00,20,1,0,0
567,85153,64,1,99,0,0,0,0,0,2021-04-25 05:06:00,20,1,0,0
567,85153,64,2,99,0,0,0,0,0,2021-04-25 05:11:00,20,1,0,0
567,85153,64,1,99,0,0,0,0,0,2021-04-25 05:16:00,20,1,0,0
567,85153,64,1,99,0,0,0,0,0,2021-04-25 05:21:00,20,1,0,0
567,85153,64,1,99,0,0,0,0,0,2021-04-25 05:26:00,20,1,0,0
568,297,16,2,60,0,3,4,0,0,2021-10-21 22:18:00,9,0,0,1
568,297,16,52,59,0,4,5,0,0,2021-10-21 22:23:00,9,0,0,1
568,297,16,3,59,0,3,3,0,0,2021-10-21 22:28:00,9,0,0,1
568,297,16,1,53,0,3,4,0,0,2021-10-21 22:33:00,9,0,0,1
568,297,16,1,42,0,7,0,0,0,2021-10-21 22:38:00,9,0,0,1
569,4,16,4,80,0,0,0,0,0,2020-09-18 14:28:00,20,1,0,0
569,4,16,3,80,0,0,0,0,0,2020-09-18 14:33:00,20,1,0,0
569,4,16,6,79,0,0,0,0,0,2020-09-18 14:38:00,20,1,0,0
569,4,16,6,79,0,0,0,0,0,2020-09-18 14:43:00,20,1,0,0
569,4,16,4,79,0,0,0,0,0,2020-09-18 14:48:00,20,1,0,0
570,3,16,7,93,0,0,0,0,0,2020-09-06 23:02:00,20,0,0,1
570,3,16,2,93,0,0,0,0,0,2020-09-06 23:07:00,20,0,0,1
570,3,16,6,93,0,0,0,0,0,2020-09-06 23:12:00,20,0,0,1
570,3,16,7,93,0,0,0,0,0,2020-09-06 23:17:00,20,0,0,1
570,3,16,2,93,0,0,0,0,0,2020-09-06 23:22:00,20,0,0,1
571,297,16,3,73,0,6,0,0,0,2020-09-29 23:22:00,9,0,0,1
571,297,16,4,65,0,0,8,0,0,2020-09-29 23:27:00,9,0,0,1
571,297,16,2,58,0,4,2,0,0,2020-09-29 23:32:00,9,0,0,1
571,297,16,1,55,0,3,4,0,0,2020-09-29 23:37:00,9,0,0,1
571,297,16,2,55,0,2,4,0,0,2020-09-29 23:42:00,9,0,0,1
572,297,16,29,53,0,6,3,0,0,2021-10-29 06:03:00,9,0,0,1
572,297,16,85,76,0,6,3,0,0,2021-10-29 06:08:00,9,0,0,1
572,297,16,73,79,0,7,13,0,0,2021-10-29 06:13:00,9,0,0,1
572,297,16,65,79,0,4,4,0,0,2021-10-29 06:18:00,9,0,0,1
572,297,16,64,67,0,7,1,0,0,2021-10-29 06:23:00,9,0,0,1
573,297,16,91,87,0,9,1,0,0,2022-11-30 12:10:00,9,0,0,1
573,297,16,85,88,0,8,2,0,1,2022-11-30 12:15:00,9,0,0,1
573,297,16,33,86,0,6,3,0,0,2022-11-30 12:20:00,9,0,0,1
573,297,16,45,82,0,5,5,0,0,2022-11-30 12:25:00,9,0,0,1
573,297,16,9,77,0,8,1,0,0,2022-11-30 12:30:00,9,0,0,1
574,21487,64,5,47,0,4,2,0,0,2020-08-27 10:42:00,20,0,0,1
574,21487,64,3,46,0,0,0,0,0,2020-08-27 10:47:00,20,0,0,1
574,21487,64,4,46,0,0,0,0,0,2020-08-27 10:52:00,20,0,0,1
574,21487,64,4,46,0,0,0,0,0,2020-08-27 10:57:00,20,0,0,1
574,21487,64,46,53,0,3,15,0,0,2020-08-27 11:02:00,20,0,0,1
575,297,16,1,49,0,3,3,0,0,2021-04-23 15:56:00,9,0,0,1
575,297,16,24,52,0,7,181,0,7,2021-04-23 16:01:00,9,0,0,1
575,297,16,89,72,0,3,8,0,0,2021-04-23 16:06:00,9,0,0,1
575,297,16,83,77,0,6,3,0,0,2021-04-23 16:11:00,9,0,0,1
575,297,16,25,74,0,6,1,0,0,2021-04-23 16:16:00,9,0,0,1
576,3,16,2,93,0,0,0,0,0,2020-08-16 14:20:00,20,0,0,1
576,3,16,5,93,0,0,0,0,0,2020-08-16 14:25:00,20,0,0,1
576,3,16,3,93,0,0,0,0,0,2020-08-16 14:30:00,20,0,0,1
576,3,16,4,93,0,0,0,0,0,2020-08-16 14:35:00,20,0,0,1
576,3,16,7,93,0,0,0,0,0,2020-08-16 14:40:00,20,0,0,1
577,297,16,9,45,0,9,0,0,0,2023-10-11 23:55:00,9,0,0,1
577,297,16,11,40,0,9,6,0,1,2023-10-12 00:00:00,9,0,0,1
577,297,16,65,70,0,8,1,0,2,2023-10-12 00:05:00,9,0,0,1
577,297,16,31,62,0,6,4,0,3,2023-10-12 00:10:00,9,0,0,1
577,297,16,46,60,0,7,1,0,1,2023-10-12 00:15:00,9,0,0,1
578,85153,64,98,63,0,0,0,0,0,2020-09-29 00:30:00,20,1,0,0
578,85153,64,39,42,0,1,3,0,2,2020-09-29 00:35:00,20,1,0,0
578,85153,64,84,68,0,0,0,0,0,2020-09-29 00:40:00,20,1,0,0
578,85153,64,35,37,0,0,0,0,0,2020-09-29 00:45:00,20,1,0,0
578,85153,64,85,70,0,13,1,0,0,2020-09-29 00:50:00,20,1,0,0
579,21487,64,7,74,0,2,23,0,0,2020-09-09 17:00:00,20,0,0,1
579,21487,64,45,79,0,2,25,0,8,2020-09-09 17:05:00,20,0,0,1
579,21487,64,80,87,0,15,7,0,2,2020-09-09 17:10:00,20,0,0,1
579,21487,64,61,83,0,14,77,0,0,2020-09-09 17:15:00,20,0,0,1
579,21487,64,10,79,0,3,64,0,0,2020-09-09 17:20:00,20,0,0,1
580,3,16,7,93,0,0,0,0,0,2020-08-21 20:04:00,20,0,0,1
580,3,16,2,93,0,0,0,0,0,2020-08-21 20:09:00,20,0,0,1
580,3,16,2,93,0,0,0,0,0,2020-08-21 20:14:00,20,0,0,1
580,3,16,3,93,0,0,0,0,0,2020-08-21 20:19:00,20,0,0,1
580,3,16,3,93,0,0,0,0,0,2020-08-21 20:24:00,20,0,0,1
581,21487,64,91,73,0,21,84,0,0,2021-01-06 16:53:00,29,0,0,1
581,21487,64,32,68,0,8,116,0,0,2021-01-06 16:58:00,29,0,0,1
581,21487,64,57,74,0,8,52,2,4,2021-01-06 17:03:00,29,0,0,1
581,21487,64,75,91,0,24,12,1,2,2021-01-06 17:08:00,29,0,0,1
581,21487,64,25,90,0,13,74,0,0,2021-01-06 17:13:00,29,0,0,1
582,297,16,2,39,0,7,1,0,0,2021-09-01 15:51:00,9,0,0,1
582,297,16,2,39,0,8,0,0,0,2021-09-01 15:56:00,9,0,0,1
582,297,16,4,47,13,26,172,0,7,2021-09-01 16:01:00,9,0,0,1
582,297,16,77,65,0,7,42,0,0,2021-09-01 16:06:00,9,0,0,1
582,297,16,73,71,0,8,2,0,0,2021-09-01 16:11:00,9,0,0,1
583,297,16,2,47,0,3,7,0,0,2021-01-27 11:44:00,9,0,0,1
583,297,16,2,48,0,6,3,0,0,2021-01-27 11:49:00,9,0,0,1
583,297,16,2,47,0,9,0,0,0,2021-01-27 11:54:00,9,0,0,1
583,297,16,42,58,0,1,10,0,0,2021-01-27 11:59:00,9,0,0,1
583,297,16,76,75,0,5,4,0,0,2021-01-27 12:04:00,9,0,0,1
584,297,16,5,53,0,7,2,0,0,2021-02-26 01:39:00,9,0,0,1
584,297,16,6,45,0,0,9,0,0,2021-02-26 01:44:00,9,0,0,1
584,297,16,2,43,0,7,1,0,1,2021-02-26 01:49:00,9,0,0,1
584,297,16,2,43,0,4,6,0,0,2021-02-26 01:54:00,9,0,0,1
584,297,16,53,55,0,9,2,0,0,2021-02-26 01:59:00,9,0,0,1
585,85153,64,78,63,0,0,0,0,0,2020-12-18 05:16:00,20,1,0,0
585,85153,64,96,84,0,0,0,0,0,2020-12-18 05:21:00,20,1,0,0
585,85153,64,27,96,0,0,0,0,0,2020-12-18 05:26:00,20,1,0,0
585,85153,64,66,98,0,0,0,0,0,2020-12-18 05:31:00,20,1,0,0
585,85153,64,69,99,0,0,0,0,0,2020-12-18 05:36:00,20,1,0,0
586,2,16,3,50,0,0,0,0,0,2020-08-26 20:59:00,26,0,0,1
586,2,16,3,50,0,0,0,0,0,2020-08-26 21:04:00,26,0,0,1
586,2,16,2,50,0,0,0,0,0,2020-08-26 21:09:00,26,0,0,1
586,2,16,6,51,0,0,0,0,0,2020-08-26 21:14:00,26,0,0,1
586,2,16,3,50,0,0,0,0,0,2020-08-26 21:19:00,26,0,0,1
587,4,16,3,75,0,0,0,0,0,2020-08-22 14:00:00,20,1,0,0
587,4,16,2,75,0,0,0,0,0,2020-08-22 14:05:00,20,1,0,0
587,4,16,4,75,0,0,0,0,0,2020-08-22 14:10:00,20,1,0,0
587,4,16,3,75,0,0,0,0,0,2020-08-22 14:15:00,20,1,0,0
587,4,16,7,75,0,0,0,0,0,2020-08-22 14:20:00,20,1,0,0
588,27,512,0,11,0,0,0,0,0,2020-07-28 18:21:00,20,0,0,1
588,27,512,0,11,0,0,0,0,0,2020-07-28 18:26:00,20,0,0,1
588,27,512,0,11,0,0,0,0,0,2020-07-28 18:31:00,20,0,0,1
588,27,512,1,11,0,0,0,0,0,2020-07-28 18:36:00,20,0,0,1
588,27,512,0,11,0,0,0,0,0,2020-07-28 18:41:00,20,0,0,1
589,21487,64,49,62,0,2,13,0,0,2020-12-01 23:00:00,29,0,0,1
589,21487,64,1,60,0,1,3,0,0,2020-12-01 23:05:00,29,0,0,1
589,21487,64,3,58,0,1,4,0,0,2020-12-01 23:10:00,29,0,0,1
589,21487,64,1,57,0,2,3,0,0,2020-12-01 23:15:00,29,0,0,1
589,21487,64,1,56,0,1,1,0,0,2020-12-01 23:20:00,29,0,0,1
590,21487,64,4,54,0,0,0,0,0,2020-07-15 06:33:00,20,0,0,1
590,21487,64,10,54,0,0,6,0,0,2020-07-15 06:38:00,20,0,0,1
590,21487,64,9,55,0,0,0,0,0,2020-07-15 06:43:00,20,0,0,1
590,21487,64,4,55,0,0,0,0,0,2020-07-15 06:48:00,20,0,0,1
590,21487,64,4,55,0,0,0,0,0,2020-07-15 06:53:00,20,0,0,1
591,4,16,5,79,0,0,0,0,0,2020-09-14 07:08:00,20,1,0,0
591,4,16,3,79,0,0,0,0,0,2020-09-14 07:13:00,20,1,0,0
591,4,16,2,79,0,0,0,0,0,2020-09-14 07:18:00,20,1,0,0
591,4,16,1,79,0,0,0,0,0,2020-09-14 07:23:00,20,1,0,0
591,4,16,5,79,0,0,0,0,0,2020-09-14 07:28:00,20,1,0,0
592,85153,64,20,15,0,8,5,0,0,2020-10-13 19:52:00,20,1,0,0
592,85153,64,17,16,0,1,4,0,0,2020-10-13 19:57:00,20,1,0,0
592,85153,64,19,17,0,1,3,0,0,2020-10-13 20:02:00,20,1,0,0
592,85153,64,6,17,0,1,1,0,0,2020-10-13 20:07:00,20,1,0,0
592,85153,64,8,20,1,1,1,0,0,2020-10-13 20:12:00,20,1,0,0
593,21487,64,86,95,0,37,108,0,0,2021-03-19 17:58:00,29,0,0,1
593,21487,64,75,96,0,17,101,0,0,2021-03-19 18:03:00,29,0,0,1
593,21487,64,40,78,0,9,105,0,4,2021-03-19 18:08:00,29,0,0,1
593,21487,64,13,74,0,39,123,0,1,2021-03-19 18:13:00,29,0,0,1
593,21487,64,2,75,1,46,108,0,0,2021-03-19 18:18:00,29,0,0,1
594,85153,64,13,99,0,0,0,0,0,2020-10-08 09:31:00,20,1,0,0
594,85153,64,86,99,0,0,0,0,0,2020-10-08 09:36:00,20,1,0,0
594,85153,64,96,99,0,0,0,0,0,2020-10-08 09:41:00,20,1,0,0
594,85153,64,92,99,0,0,0,0,0,2020-10-08 09:46:00,20,1,0,0
594,85153,64,31,99,0,0,0,0,0,2020-10-08 09:51:00,20,1,0,0
595,287,16,64,77,0,1,0,0,0,2020-08-22 14:00:00,29,0,0,1
595,287,16,47,75,0,1,1,0,0,2020-08-22 14:05:00,29,0,0,1
595,287,16,62,73,0,1,0,0,0,2020-08-22 14:10:00,29,0,0,1
595,287,16,51,77,0,1,1,0,0,2020-08-22 14:15:00,29,0,0,1
595,287,16,54,77,0,1,0,0,0,2020-08-22 14:20:00,29,0,0,1
596,2,16,4,49,0,0,0,0,0,2020-08-19 14:20:00,26,0,0,1
596,2,16,5,49,0,0,0,0,0,2020-08-19 14:25:00,26,0,0,1
596,2,16,3,49,0,0,0,0,0,2020-08-19 14:30:00,26,0,0,1
596,2,16,3,49,0,0,0,0,0,2020-08-19 14:35:00,26,0,0,1
596,2,16,2,49,0,0,0,0,0,2020-08-19 14:40:00,26,0,0,1
597,26,1024,0,21,0,0,0,0,0,2020-07-19 01:03:00,20,0,0,1
597,26,1024,0,21,0,0,0,0,0,2020-07-19 01:08:00,20,0,0,1
597,26,1024,0,21,0,0,0,0,0,2020-07-19 01:13:00,20,0,0,1
597,26,1024,1,21,0,0,0,0,0,2020-07-19 01:18:00,20,0,0,1
597,26,1024,1,21,0,0,0,0,0,2020-07-19 01:23:00,20,0,0,1
598,297,16,3,66,0,4,0,0,2,2023-07-20 15:37:00,9,0,0,1
598,297,16,2,53,0,4,1,0,1,2023-07-20 15:42:00,9,0,0,1
598,297,16,2,53,0,6,0,0,0,2023-07-20 15:47:00,9,0,0,1
598,297,16,2,53,0,3,1,0,1,2023-07-20 15:52:00,9,0,0,1
598,297,16,19,55,0,10,293,0,14,2023-07-20 15:57:00,9,0,0,1
599,297,16,40,83,0,4,4,0,0,2020-07-19 00:20:00,8,0,0,1
599,297,16,36,78,0,3,4,0,0,2020-07-19 00:25:00,8,0,0,1
599,297,16,2,71,0,2,4,0,0,2020-07-19 00:30:00,8,0,0,1
599,297,16,2,61,0,2,4,0,0,2020-07-19 00:35:00,8,0,0,1
599,297,16,3,59,0,1,4,0,0,2020-07-19 00:40:00,8,0,0,1
600,293,960,1,55,0,1,3,0,0,2020-09-07 21:31:00,26,0,0,1
600,293,960,0,55,0,1,4,0,0,2020-09-07 21:36:00,26,0,0,1
600,293,960,0,55,0,1,7,0,0,2020-09-07 21:41:00,26,0,0,1
600,293,960,0,56,0,1,2,0,0,2020-09-07 21:46:00,26,0,0,1
600,293,960,0,55,0,1,0,0,0,2020-09-07 21:51:00,26,0,0,1
601,2,16,6,53,0,0,0,0,0,2020-09-12 10:36:00,26,0,0,1
601,2,16,7,53,0,0,0,0,0,2020-09-12 10:41:00,26,0,0,1
601,2,16,2,53,0,0,0,0,0,2020-09-12 10:46:00,26,0,0,1
601,2,16,3,53,0,0,0,0,0,2020-09-12 10:51:00,26,0,0,1
601,2,16,2,53,0,0,0,0,0,2020-09-12 10:56:00,26,0,0,1
602,297,16,1,47,0,4,3,0,2,2022-12-18 11:38:00,9,0,0,1
602,297,16,1,40,0,6,1,0,2,2022-12-18 11:43:00,9,0,0,1
602,297,16,1,40,0,8,1,0,0,2022-12-18 11:48:00,9,0,0,1
602,297,16,1,40,0,6,2,0,1,2022-12-18 11:53:00,9,0,0,1
602,297,16,37,47,0,9,1,0,1,2022-12-18 11:58:00,9,0,0,1
603,281,64,1,9,0,0,0,0,0,2020-09-11 08:03:00,29,1,0,0
603,281,64,2,9,0,0,0,0,0,2020-09-11 08:08:00,29,1,0,0
603,281,64,2,9,0,0,0,0,0,2020-09-11 08:13:00,29,1,0,0
603,281,64,4,9,0,0,0,0,0,2020-09-11 08:18:00,29,1,0,0
603,281,64,2,9,0,0,0,0,0,2020-09-11 08:23:00,29,1,0,0
604,297,16,4,60,0,2,5,0,0,2021-12-03 00:40:00,9,0,0,1
604,297,16,2,54,0,6,2,0,0,2021-12-03 00:45:00,9,0,0,1
604,297,16,25,46,0,7,1,0,0,2021-12-03 00:50:00,9,0,0,1
604,297,16,1,36,0,3,6,0,0,2021-12-03 00:55:00,9,0,0,1
604,297,16,51,51,0,7,2,0,0,2021-12-03 01:00:00,9,0,0,1
605,85153,64,17,79,0,0,0,0,0,2020-10-05 06:35:00,20,1,0,0
605,85153,64,91,86,0,0,0,0,0,2020-10-05 06:40:00,20,1,0,0
605,85153,64,61,94,0,0,0,0,0,2020-10-05 06:45:00,20,1,0,0
605,85153,64,35,99,0,0,0,0,0,2020-10-05 06:50:00,20,1,0,0
605,85153,64,75,99,0,0,0,0,0,2020-10-05 06:55:00,20,1,0,0
606,85153,64,86,99,0,0,0,0,0,2021-09-06 12:00:00,20,1,0,0
606,85153,64,88,99,0,0,0,0,0,2021-09-06 12:05:00,20,1,0,0
606,85153,64,99,99,0,0,0,0,0,2021-09-06 12:10:00,20,1,0,0
606,85153,64,99,95,0,0,0,0,0,2021-09-06 12:15:00,20,1,0,0
606,85153,64,97,92,0,0,0,0,0,2021-09-06 12:20:00,20,1,0,0
607,3,16,5,93,0,0,0,0,0,2020-08-28 16:26:00,20,0,0,1
607,3,16,2,94,0,0,0,0,0,2020-08-28 16:31:00,20,0,0,1
607,3,16,4,95,0,0,0,0,0,2020-08-28 16:36:00,20,0,0,1
607,3,16,6,95,0,0,0,0,0,2020-08-28 16:41:00,20,0,0,1
607,3,16,4,95,0,0,0,0,0,2020-08-28 16:46:00,20,0,0,1
608,297,16,80,60,0,5,6,0,0,2021-09-18 10:08:00,9,0,0,1
608,297,16,60,70,0,6,4,0,0,2021-09-18 10:13:00,9,0,0,1
608,297,16,44,69,0,7,2,0,0,2021-09-18 10:18:00,9,0,0,1
608,297,16,85,60,0,4,5,0,0,2021-09-18 10:23:00,9,0,0,1
608,297,16,2,58,0,3,4,0,0,2021-09-18 10:28:00,9,0,0,1
609,85153,64,77,66,0,0,0,0,0,2021-08-03 21:30:00,20,1,0,0
609,85153,64,49,82,0,0,0,0,0,2021-08-03 21:35:00,20,1,0,0
609,85153,64,48,47,0,1,3,0,2,2021-08-03 21:40:00,20,1,0,0
609,85153,64,72,39,0,0,0,0,0,2021-08-03 21:45:00,20,1,0,0
609,85153,64,50,36,0,1,1,0,2,2021-08-03 21:50:00,20,1,0,0
610,297,16,2,56,0,6,2,0,0,2022-05-10 21:16:00,9,0,0,1
610,297,16,31,49,0,5,4,0,1,2022-05-10 21:21:00,9,0,0,1
610,297,16,2,52,0,7,0,0,1,2022-05-10 21:26:00,9,0,0,1
610,297,16,2,48,0,3,4,0,1,2022-05-10 21:31:00,9,0,0,1
610,297,16,2,39,0,7,1,0,0,2022-05-10 21:36:00,9,0,0,1
611,3,16,2,93,0,0,0,0,0,2020-09-08 02:06:00,20,0,0,1
